Stn Lat Lon Pr T S O2
103 -61 80.003 2282 0.5777 34.699 191.7
103 -61 80.003 2286 0.5761 34.699 191.7
103 -61 80.003 2290 0.5724 34.699 191.75
103 -61 80.003 2294 0.5697 34.699 191.85
103 -61 80.003 2298 0.563 34.698 191.87
103 -61 80.003 2302 0.56 34.698 191.9
103 -61 80.003 2306 0.5601 34.698 191.94
103 -61 80.003 2310 0.5539 34.698 191.97
103 -61 80.003 2314 0.5532 34.698 192.06
103 -61 80.003 2318 0.5492 34.697 192.1
103 -61 80.003 2322 0.5444 34.697 192.12
103 -61 80.003 2326 0.5409 34.697 192.16
103 -61 80.003 2330 0.5369 34.697 192.26
103 -61 80.003 2334 0.5328 34.697 192.2
103 -61 80.003 2338 0.533 34.697 192.26
103 -61 80.003 2342 0.5327 34.697 192.35
103 -61 80.003 2346 0.5303 34.697 192.31
103 -61 80.003 2350 0.5268 34.696 192.38
103 -61 80.003 2354 0.5262 34.696 192.36
103 -61 80.003 2358 0.5228 34.696 192.43
103 -61 80.003 2362 0.5204 34.696 192.47
103 -61 80.003 2366 0.5177 34.696 192.49
103 -61 80.003 2370 0.5147 34.696 192.58
103 -61 80.003 2374 0.5107 34.696 192.66
103 -61 80.003 2378 0.5087 34.695 192.66
103 -61 80.003 2382 0.5058 34.695 192.73
103 -61 80.003 2386 0.5038 34.695 192.75
103 -61 80.003 2390 0.5028 34.695 192.84
103 -61 80.003 2394 0.5017 34.695 192.84
103 -61 80.003 2398 0.5007 34.695 192.85
103 -61 80.003 2402 0.4972 34.695 192.84
103 -61 80.003 2406 0.4935 34.695 192.97
103 -61 80.003 2410 0.4897 34.694 193
103 -61 80.003 2414 0.4868 34.694 193.08
103 -61 80.003 2418 0.4852 34.694 193.11
103 -61 80.003 2422 0.4819 34.694 193.16
103 -61 80.003 2426 0.4806 34.694 193.19
103 -61 80.003 2430 0.4775 34.694 193.26
103 -61 80.003 2434 0.4749 34.694 193.33
103 -61 80.003 2438 0.4707 34.694 193.34
103 -61 80.003 2442 0.4656 34.693 193.39
103 -61 80.003 2446 0.461 34.693 193.51
103 -61 80.003 2450 0.4584 34.693 193.55
103 -61 80.003 2454 0.4545 34.693 193.64
103 -61 80.003 2458 0.4517 34.693 193.77
103 -61 80.003 2462 0.4486 34.693 193.74
103 -61 80.003 2466 0.4453 34.692 193.78
103 -61 80.003 2470 0.4423 34.692 193.85
103 -61 80.003 2474 0.4389 34.692 193.87
103 -61 80.003 2478 0.4386 34.692 193.9
103 -61 80.003 2482 0.4384 34.692 193.97
103 -61 80.003 2486 0.4365 34.692 193.96
103 -61 80.003 2490 0.4345 34.692 193.96
103 -61 80.003 2494 0.4327 34.692 193.91
103 -61 80.003 2498 0.4286 34.691 193.99
103 -61 80.003 2502 0.4287 34.692 194.18
103 -61 80.003 2506 0.4225 34.691 194.18
103 -61 80.003 2510 0.4187 34.691 194.17
103 -61 80.003 2514 0.4139 34.691 194.24
103 -61 80.003 2518 0.4121 34.691 194.25
103 -61 80.003 2522 0.4108 34.691 194.41
103 -61 80.003 2526 0.4062 34.69 194.4
103 -61 80.003 2530 0.4035 34.69 194.45
103 -61 80.003 2534 0.3992 34.69 194.64
103 -61 80.003 2538 0.3961 34.69 194.68
103 -61 80.003 2542 0.3943 34.69 194.75
103 -61 80.003 2546 0.393 34.69 194.79
103 -61 80.003 2550 0.3887 34.69 194.79
103 -61 80.003 2554 0.3872 34.69 194.83
103 -61 80.003 2558 0.387 34.689 194.88
103 -61 80.003 2562 0.3858 34.69 194.96
103 -61 80.003 2566 0.3843 34.689 194.87
103 -61 80.003 2570 0.3794 34.689 195
103 -61 80.003 2574 0.3764 34.689 194.98
103 -61 80.003 2578 0.3749 34.689 195.01
103 -61 80.003 2582 0.3726 34.689 194.99
103 -61 80.003 2586 0.3702 34.688 195.02
103 -61 80.003 2590 0.3671 34.688 195.04
103 -61 80.003 2594 0.367 34.688 194.98
103 -61 80.003 2598 0.3659 34.688 194.96
103 -61 80.003 2602 0.365 34.688 194.86
103 -61 80.003 2606 0.3652 34.688 194.88
103 -61 80.003 2610 0.3638 34.688 194.82
103 -61 80.003 2614 0.3613 34.688 194.77
103 -61 80.003 2618 0.3604 34.688 194.78
103 -61 80.003 2622 0.3592 34.688 194.7
103 -61 80.003 2626 0.3596 34.688 194.58
103 -61 80.003 2630 0.3598 34.688 194.66
103 -61 80.003 2634 0.3595 34.688 194.65
103 -61 80.003 2638 0.3597 34.688 194.63
103 -61 80.003 2642 0.3596 34.688 194.63
103 -61 80.003 2646 0.36 34.688 194.56
103 -61 80.003 2650 0.36 34.688 194.56
103 -61 80.003 2654 0.3597 34.688 194.6
103 -61 80.003 2658 0.36 34.688 194.57
103 -61 80.003 2662 0.3599 34.688 194.57
103 -61 80.003 2666 0.36 34.688 194.59
103 -61 80.003 2670 0.3605 34.688 194.47
104 -61.663 80.001 20 0.6933 33.788 308.5
104 -61.663 80.001 24 0.7024 33.789 308.02
104 -61.663 80.001 28 0.6711 33.792 307.88
104 -61.663 80.001 32 0.6778 33.794 307.36
104 -61.663 80.001 36 0.658 33.797 306.84
104 -61.663 80.001 40 0.6218 33.805 306.21
104 -61.663 80.001 44 0.5983 33.811 305.38
104 -61.663 80.001 48 0.5977 33.818 304.04
104 -61.663 80.001 52 0.4643 33.857 301.22
104 -61.663 80.001 56 0.331 33.881 297.19
104 -61.663 80.001 60 0.1811 33.909 291.86
104 -61.663 80.001 64 -0.1774 33.983 286.38
104 -61.663 80.001 68 -0.3654 34.032 279.96
104 -61.663 80.001 72 -0.4277 34.048 275.2
104 -61.663 80.001 76 -0.53 34.071 271.34
104 -61.663 80.001 80 -0.6122 34.105 267.41
104 -61.663 80.001 84 -0.6131 34.142 261.55
104 -61.663 80.001 88 -0.5984 34.162 256.79
104 -61.663 80.001 92 -0.5757 34.19 252.26
104 -61.663 80.001 96 -0.4705 34.227 245.13
104 -61.663 80.001 100 -0.3997 34.245 240.56
104 -61.663 80.001 104 -0.2485 34.274 234.23
104 -61.663 80.001 108 -0.0966 34.297 228.32
104 -61.663 80.001 112 0.0384 34.322 222.7
104 -61.663 80.001 116 0.0964 34.333 218.24
104 -61.663 80.001 120 0.1361 34.341 215.56
104 -61.663 80.001 124 0.2747 34.372 211.15
104 -61.663 80.001 128 0.3038 34.378 207.98
104 -61.663 80.001 132 0.3424 34.383 206.33
104 -61.663 80.001 136 0.4078 34.395 204.12
104 -61.663 80.001 140 0.493 34.41 201.49
104 -61.663 80.001 144 0.5787 34.424 198.82
104 -61.663 80.001 148 0.8767 34.463 192.9
104 -61.663 80.001 152 1.052 34.494 186.59
104 -61.663 80.001 156 1.0954 34.5 182.65
104 -61.663 80.001 160 1.1852 34.516 179.8
104 -61.663 80.001 164 1.2198 34.522 177.42
104 -61.663 80.001 168 1.2839 34.533 175.7
104 -61.663 80.001 172 1.407 34.553 173.07
104 -61.663 80.001 176 1.5056 34.569 170.02
104 -61.663 80.001 180 1.6128 34.587 167.12
104 -61.663 80.001 184 1.6711 34.597 164.78
104 -61.663 80.001 188 1.7157 34.605 163.33
104 -61.663 80.001 192 1.7319 34.608 162.39
104 -61.663 80.001 196 1.7622 34.615 161.55
104 -61.663 80.001 200 1.7858 34.622 160.91
104 -61.663 80.001 204 1.8133 34.628 160.23
104 -61.663 80.001 208 1.8404 34.634 159.72
104 -61.663 80.001 212 1.8496 34.637 159.33
104 -61.663 80.001 216 1.8632 34.641 159.1
104 -61.663 80.001 220 1.8699 34.643 158.91
104 -61.663 80.001 224 1.8766 34.645 158.78
104 -61.663 80.001 228 1.8804 34.647 158.72
104 -61.663 80.001 232 1.889 34.65 158.63
104 -61.663 80.001 236 1.895 34.653 158.5
104 -61.663 80.001 240 1.908 34.658 158.46
104 -61.663 80.001 244 1.9129 34.661 158.44
104 -61.663 80.001 248 1.9196 34.664 158.53
104 -61.663 80.001 252 1.926 34.668 158.59
104 -61.663 80.001 256 1.9296 34.67 158.63
104 -61.663 80.001 260 1.931 34.671 158.69
104 -61.663 80.001 264 1.9341 34.674 158.84
104 -61.663 80.001 268 1.9357 34.675 158.85
104 -61.663 80.001 272 1.9371 34.675 158.94
104 -61.663 80.001 276 1.9376 34.676 158.96
104 -61.663 80.001 280 1.9387 34.677 159.07
104 -61.663 80.001 284 1.942 34.681 159.17
104 -61.663 80.001 288 1.9432 34.682 159.4
104 -61.663 80.001 292 1.9441 34.684 159.64
104 -61.663 80.001 296 1.9448 34.685 159.77
104 -61.663 80.001 300 1.9453 34.687 159.99
104 -61.663 80.001 304 1.9457 34.688 160.12
104 -61.663 80.001 308 1.946 34.69 160.35
104 -61.663 80.001 312 1.9462 34.691 160.5
104 -61.663 80.001 316 1.9461 34.692 160.74
104 -61.663 80.001 320 1.9463 34.693 160.82
104 -61.663 80.001 324 1.9461 34.693 160.9
104 -61.663 80.001 328 1.9446 34.697 161.36
104 -61.663 80.001 332 1.9442 34.698 161.73
104 -61.663 80.001 336 1.9435 34.699 162.05
104 -61.663 80.001 340 1.942 34.701 162.41
104 -61.663 80.001 344 1.9421 34.701 162.5
104 -61.663 80.001 348 1.9418 34.701 162.6
104 -61.663 80.001 352 1.9409 34.703 162.79
104 -61.663 80.001 356 1.9402 34.703 162.89
104 -61.663 80.001 360 1.9389 34.705 163.27
104 -61.663 80.001 364 1.9385 34.705 163.18
104 -61.663 80.001 368 1.9378 34.705 163.12
104 -61.663 80.001 372 1.9376 34.706 163.15
104 -61.663 80.001 376 1.938 34.706 163.4
104 -61.663 80.001 380 1.9363 34.707 163.75
104 -61.663 80.001 384 1.9348 34.708 163.84
104 -61.663 80.001 388 1.9333 34.709 163.69
104 -61.663 80.001 392 1.9333 34.709 163.68
104 -61.663 80.001 396 1.9322 34.71 163.72
104 -61.663 80.001 400 1.9312 34.71 163.82
104 -61.663 80.001 404 1.9305 34.711 163.84
104 -61.663 80.001 408 1.9301 34.711 163.99
104 -61.663 80.001 412 1.9288 34.712 164.13
104 -61.663 80.001 416 1.9274 34.712 164.43
104 -61.663 80.001 420 1.9249 34.714 164.89
104 -61.663 80.001 424 1.9229 34.715 165.25
104 -61.663 80.001 428 1.9209 34.715 165.59
104 -61.663 80.001 432 1.9196 34.716 165.81
104 -61.663 80.001 436 1.9156 34.717 166.18
104 -61.663 80.001 440 1.9154 34.717 166.33
104 -61.663 80.001 444 1.9151 34.718 166.38
104 -61.663 80.001 448 1.9129 34.719 166.43
104 -61.663 80.001 452 1.9117 34.719 166.35
104 -61.663 80.001 456 1.9116 34.719 166.34
104 -61.663 80.001 460 1.9102 34.72 166.51
104 -61.663 80.001 464 1.9069 34.721 166.93
104 -61.663 80.001 468 1.9063 34.721 167.15
104 -61.663 80.001 472 1.9043 34.722 167.32
104 -61.663 80.001 476 1.9036 34.722 167.5
104 -61.663 80.001 480 1.9015 34.723 167.79
104 -61.663 80.001 484 1.9006 34.723 167.98
104 -61.663 80.001 488 1.8974 34.724 168.17
104 -61.663 80.001 492 1.8948 34.724 168.33
104 -61.663 80.001 496 1.8917 34.725 168.42
104 -61.663 80.001 500 1.8914 34.725 168.56
104 -61.663 80.001 504 1.8911 34.725 168.7
104 -61.663 80.001 508 1.889 34.726 168.8
104 -61.663 80.001 512 1.8845 34.727 169.03
104 -61.663 80.001 516 1.8811 34.727 169.13
104 -61.663 80.001 520 1.8765 34.728 169.41
104 -61.663 80.001 524 1.8749 34.729 169.65
104 -61.663 80.001 528 1.8727 34.73 169.92
104 -61.663 80.001 532 1.8703 34.73 170.16
104 -61.663 80.001 536 1.8687 34.73 170.28
104 -61.663 80.001 540 1.8654 34.731 170.45
104 -61.663 80.001 544 1.8598 34.732 170.72
104 -61.663 80.001 548 1.8593 34.732 170.89
104 -61.663 80.001 552 1.8558 34.733 171.1
104 -61.663 80.001 556 1.8536 34.734 171.3
104 -61.663 80.001 560 1.8491 34.734 171.57
104 -61.663 80.001 564 1.848 34.735 171.7
104 -61.663 80.001 568 1.8457 34.735 171.83
104 -61.663 80.001 572 1.8423 34.736 172.01
104 -61.663 80.001 576 1.8399 34.736 172.12
104 -61.663 80.001 580 1.8355 34.736 172.34
104 -61.663 80.001 584 1.8333 34.737 172.5
104 -61.663 80.001 588 1.8304 34.737 172.64
104 -61.663 80.001 592 1.8301 34.737 172.75
104 -61.663 80.001 596 1.8292 34.737 172.87
104 -61.663 80.001 600 1.8273 34.737 173.02
104 -61.663 80.001 604 1.8252 34.738 173.08
104 -61.663 80.001 608 1.8208 34.738 173.3
104 -61.663 80.001 612 1.8211 34.738 173.35
104 -61.663 80.001 616 1.8195 34.738 173.45
104 -61.663 80.001 620 1.818 34.739 173.53
104 -61.663 80.001 624 1.8167 34.739 173.65
104 -61.663 80.001 628 1.8136 34.739 173.75
104 -61.663 80.001 632 1.8125 34.739 173.75
104 -61.663 80.001 636 1.8098 34.739 173.87
104 -61.663 80.001 640 1.8078 34.74 174
104 -61.663 80.001 644 1.806 34.74 174.07
104 -61.663 80.001 648 1.8045 34.74 174.13
104 -61.663 80.001 652 1.8006 34.74 174.3
104 -61.663 80.001 656 1.7976 34.741 174.31
104 -61.663 80.001 660 1.792 34.741 174.49
104 -61.663 80.001 664 1.791 34.741 174.7
104 -61.663 80.001 668 1.7889 34.741 174.72
104 -61.663 80.001 672 1.7842 34.742 174.83
104 -61.663 80.001 676 1.7836 34.742 174.96
104 -61.663 80.001 680 1.7796 34.742 175.07
104 -61.663 80.001 684 1.7755 34.742 175.18
104 -61.663 80.001 688 1.772 34.743 175.28
104 -61.663 80.001 692 1.7687 34.743 175.39
104 -61.663 80.001 696 1.7681 34.743 175.49
104 -61.663 80.001 700 1.7658 34.743 175.63
104 -61.663 80.001 704 1.7629 34.744 175.68
104 -61.663 80.001 708 1.7574 34.744 175.83
104 -61.663 80.001 712 1.7513 34.744 175.97
104 -61.663 80.001 716 1.7472 34.744 176.14
104 -61.663 80.001 720 1.7399 34.745 176.32
104 -61.663 80.001 724 1.7353 34.745 176.51
104 -61.663 80.001 728 1.7313 34.745 176.64
104 -61.663 80.001 732 1.7255 34.745 176.84
104 -61.663 80.001 736 1.7238 34.745 176.91
104 -61.663 80.001 740 1.7193 34.745 177.08
104 -61.663 80.001 744 1.7163 34.745 177.29
104 -61.663 80.001 748 1.712 34.746 177.35
104 -61.663 80.001 752 1.7108 34.746 177.48
104 -61.663 80.001 756 1.7047 34.746 177.6
104 -61.663 80.001 760 1.7024 34.746 177.73
104 -61.663 80.001 764 1.6999 34.746 177.84
104 -61.663 80.001 768 1.6952 34.747 177.98
104 -61.663 80.001 772 1.6866 34.747 178.23
104 -61.663 80.001 776 1.6837 34.747 178.45
104 -61.663 80.001 780 1.6819 34.747 178.55
104 -61.663 80.001 784 1.6788 34.747 178.61
104 -61.663 80.001 788 1.6755 34.747 178.7
104 -61.663 80.001 792 1.6706 34.748 178.8
104 -61.663 80.001 796 1.667 34.747 178.83
104 -61.663 80.001 800 1.6631 34.747 178.97
104 -61.663 80.001 804 1.6613 34.748 179.03
104 -61.663 80.001 808 1.6602 34.748 179.1
104 -61.663 80.001 812 1.6532 34.748 179.1
104 -61.663 80.001 816 1.6482 34.748 179.24
104 -61.663 80.001 820 1.6449 34.748 179.39
104 -61.663 80.001 824 1.6431 34.748 179.46
104 -61.663 80.001 828 1.6388 34.748 179.54
104 -61.663 80.001 832 1.6342 34.748 179.64
104 -61.663 80.001 836 1.6311 34.748 179.69
104 -61.663 80.001 840 1.624 34.748 179.75
104 -61.663 80.001 844 1.6208 34.748 179.96
104 -61.663 80.001 848 1.6189 34.748 179.94
104 -61.663 80.001 852 1.6164 34.748 180.06
104 -61.663 80.001 856 1.6113 34.748 180.11
104 -61.663 80.001 860 1.6056 34.748 180.2
104 -61.663 80.001 864 1.6041 34.748 180.37
104 -61.663 80.001 868 1.5966 34.748 180.48
104 -61.663 80.001 872 1.5943 34.748 180.63
104 -61.663 80.001 876 1.5911 34.748 180.66
104 -61.663 80.001 880 1.589 34.748 180.75
104 -61.663 80.001 884 1.5871 34.748 180.79
104 -61.663 80.001 888 1.5801 34.748 180.9
104 -61.663 80.001 892 1.577 34.748 180.87
104 -61.663 80.001 896 1.5728 34.748 180.96
104 -61.663 80.001 900 1.5674 34.748 181.05
104 -61.663 80.001 904 1.5644 34.748 181.16
104 -61.663 80.001 908 1.5589 34.748 181.26
104 -61.663 80.001 912 1.5542 34.748 181.39
104 -61.663 80.001 916 1.5504 34.748 181.49
104 -61.663 80.001 920 1.5491 34.748 181.49
104 -61.663 80.001 924 1.5463 34.748 181.56
104 -61.663 80.001 928 1.5428 34.748 181.64
104 -61.663 80.001 932 1.5392 34.748 181.72
104 -61.663 80.001 936 1.5348 34.748 181.73
104 -61.663 80.001 940 1.531 34.748 181.79
104 -61.663 80.001 944 1.5279 34.748 181.9
104 -61.663 80.001 948 1.5257 34.748 182.02
104 -61.663 80.001 952 1.5246 34.748 182.03
104 -61.663 80.001 956 1.521 34.747 181.99
104 -61.663 80.001 960 1.5137 34.747 182.11
104 -61.663 80.001 964 1.511 34.747 182.19
104 -61.663 80.001 968 1.5094 34.747 182.29
104 -61.663 80.001 972 1.5083 34.747 182.33
104 -61.663 80.001 976 1.505 34.747 182.38
104 -61.663 80.001 980 1.5029 34.747 182.41
104 -61.663 80.001 984 1.4972 34.747 182.49
104 -61.663 80.001 988 1.4927 34.747 182.56
104 -61.663 80.001 992 1.4905 34.747 182.66
104 -61.663 80.001 996 1.487 34.747 182.71
104 -61.663 80.001 1000 1.4847 34.747 182.72
104 -61.663 80.001 1004 1.4823 34.747 182.82
104 -61.663 80.001 1008 1.4774 34.746 182.88
104 -61.663 80.001 1012 1.4732 34.746 182.96
104 -61.663 80.001 1016 1.4696 34.746 182.95
104 -61.663 80.001 1020 1.4624 34.746 183.12
104 -61.663 80.001 1024 1.4569 34.746 183.16
104 -61.663 80.001 1028 1.4513 34.746 183.25
104 -61.663 80.001 1032 1.4517 34.746 183.36
104 -61.663 80.001 1036 1.4474 34.746 183.43
104 -61.663 80.001 1040 1.4435 34.745 183.49
104 -61.663 80.001 1044 1.4356 34.745 183.56
104 -61.663 80.001 1048 1.4305 34.745 183.62
104 -61.663 80.001 1052 1.4281 34.745 183.6
104 -61.663 80.001 1056 1.4269 34.745 183.7
104 -61.663 80.001 1060 1.4195 34.745 183.7
104 -61.663 80.001 1064 1.4144 34.745 183.75
104 -61.663 80.001 1068 1.4082 34.744 183.89
104 -61.663 80.001 1072 1.4044 34.744 183.98
104 -61.663 80.001 1076 1.403 34.744 184.1
104 -61.663 80.001 1080 1.3987 34.744 184.17
104 -61.663 80.001 1084 1.3932 34.744 184.26
104 -61.663 80.001 1088 1.3897 34.744 184.21
104 -61.663 80.001 1092 1.3849 34.744 184.24
104 -61.663 80.001 1096 1.3827 34.744 184.33
104 -61.663 80.001 1100 1.381 34.743 184.32
104 -61.663 80.001 1104 1.3781 34.743 184.32
104 -61.663 80.001 1108 1.3745 34.743 184.46
104 -61.663 80.001 1112 1.3727 34.743 184.43
104 -61.663 80.001 1116 1.3704 34.743 184.49
104 -61.663 80.001 1120 1.3663 34.743 184.49
104 -61.663 80.001 1124 1.3647 34.743 184.53
104 -61.663 80.001 1128 1.3596 34.742 184.51
104 -61.663 80.001 1132 1.3532 34.742 184.56
104 -61.663 80.001 1136 1.3478 34.742 184.58
104 -61.663 80.001 1140 1.3439 34.742 184.61
104 -61.663 80.001 1144 1.342 34.742 184.66
104 -61.663 80.001 1148 1.3384 34.742 184.65
104 -61.663 80.001 1152 1.3353 34.742 184.74
104 -61.663 80.001 1156 1.3334 34.741 184.75
104 -61.663 80.001 1160 1.3276 34.741 184.87
104 -61.663 80.001 1164 1.3222 34.741 184.93
104 -61.663 80.001 1168 1.319 34.741 184.96
104 -61.663 80.001 1172 1.317 34.741 185.14
104 -61.663 80.001 1176 1.3135 34.741 185.21
104 -61.663 80.001 1180 1.3107 34.741 185.11
104 -61.663 80.001 1184 1.3037 34.74 185.28
104 -61.663 80.001 1188 1.2964 34.74 185.33
104 -61.663 80.001 1192 1.2946 34.74 185.39
104 -61.663 80.001 1196 1.2943 34.74 185.35
104 -61.663 80.001 1200 1.2823 34.739 185.49
104 -61.663 80.001 1204 1.2791 34.739 185.59
104 -61.663 80.001 1208 1.2752 34.739 185.5
104 -61.663 80.001 1212 1.2728 34.739 185.55
104 -61.663 80.001 1216 1.2695 34.739 185.5
104 -61.663 80.001 1220 1.2607 34.738 185.57
104 -61.663 80.001 1224 1.2578 34.738 185.67
104 -61.663 80.001 1228 1.2564 34.738 185.75
104 -61.663 80.001 1232 1.2537 34.738 185.85
104 -61.663 80.001 1236 1.2515 34.738 185.76
104 -61.663 80.001 1240 1.2504 34.738 185.84
104 -61.663 80.001 1244 1.2462 34.737 185.89
104 -61.663 80.001 1248 1.2402 34.737 185.91
104 -61.663 80.001 1252 1.2396 34.737 185.92
104 -61.663 80.001 1256 1.2364 34.737 185.92
104 -61.663 80.001 1260 1.2339 34.737 185.91
104 -61.663 80.001 1264 1.2286 34.737 186.05
104 -61.663 80.001 1268 1.2258 34.736 186.2
104 -61.663 80.001 1272 1.2212 34.736 186.32
104 -61.663 80.001 1276 1.2181 34.736 186.51
104 -61.663 80.001 1280 1.2131 34.736 186.47
104 -61.663 80.001 1284 1.2113 34.736 186.59
104 -61.663 80.001 1288 1.2095 34.736 186.59
104 -61.663 80.001 1292 1.206 34.736 186.54
104 -61.663 80.001 1296 1.2045 34.735 186.43
104 -61.663 80.001 1300 1.2005 34.735 186.58
104 -61.663 80.001 1304 1.1971 34.735 186.56
104 -61.663 80.001 1308 1.1925 34.735 186.65
104 -61.663 80.001 1312 1.1865 34.734 186.7
104 -61.663 80.001 1316 1.1841 34.734 186.67
104 -61.663 80.001 1320 1.1823 34.734 186.71
104 -61.663 80.001 1324 1.1813 34.734 186.71
104 -61.663 80.001 1328 1.1748 34.734 186.77
104 -61.663 80.001 1332 1.1732 34.734 186.72
104 -61.663 80.001 1336 1.1663 34.733 186.76
104 -61.663 80.001 1340 1.1609 34.733 186.86
104 -61.663 80.001 1344 1.1546 34.733 186.97
104 -61.663 80.001 1348 1.152 34.733 186.98
104 -61.663 80.001 1352 1.1504 34.732 186.95
104 -61.663 80.001 1356 1.1459 34.732 186.96
104 -61.663 80.001 1360 1.1386 34.732 186.97
104 -61.663 80.001 1364 1.1344 34.732 186.97
104 -61.663 80.001 1368 1.1319 34.731 186.98
104 -61.663 80.001 1372 1.1225 34.731 187.08
104 -61.663 80.001 1376 1.118 34.73 187.11
104 -61.663 80.001 1380 1.1128 34.73 187.09
104 -61.663 80.001 1384 1.1085 34.73 187.07
104 -61.663 80.001 1388 1.1034 34.73 187.05
104 -61.663 80.001 1392 1.0965 34.729 187.09
104 -61.663 80.001 1396 1.0958 34.729 187.07
104 -61.663 80.001 1400 1.0934 34.729 186.98
104 -61.663 80.001 1404 1.0873 34.729 187.08
104 -61.663 80.001 1408 1.0841 34.729 187.15
104 -61.663 80.001 1412 1.0819 34.729 187.15
104 -61.663 80.001 1416 1.0803 34.728 187.17
104 -61.663 80.001 1420 1.0784 34.728 187.11
104 -61.663 80.001 1424 1.0718 34.728 186.98
104 -61.663 80.001 1428 1.0649 34.727 186.84
104 -61.663 80.001 1432 1.0608 34.727 186.62
104 -61.663 80.001 1436 1.0574 34.727 186.54
104 -61.663 80.001 1440 1.0572 34.727 186.52
104 -61.663 80.001 1444 1.0523 34.727 186.45
104 -61.663 80.001 1448 1.0494 34.727 186.39
104 -61.663 80.001 1452 1.0418 34.726 186.38
104 -61.663 80.001 1456 1.0389 34.726 186.35
104 -61.663 80.001 1460 1.0367 34.726 186.31
104 -61.663 80.001 1464 1.0306 34.725 186.23
104 -61.663 80.001 1468 1.0299 34.725 186.19
104 -61.663 80.001 1472 1.027 34.725 186.18
104 -61.663 80.001 1476 1.0252 34.725 186.2
104 -61.663 80.001 1480 1.0204 34.725 186.18
104 -61.663 80.001 1484 1.0155 34.724 186.26
104 -61.663 80.001 1488 1.0143 34.724 186.21
104 -61.663 80.001 1492 1.0124 34.724 186.24
104 -61.663 80.001 1496 1.0071 34.724 186.27
104 -61.663 80.001 1500 1.0026 34.724 186.35
104 -61.663 80.001 1504 1.0012 34.724 186.32
104 -61.663 80.001 1508 0.9997 34.724 186.38
104 -61.663 80.001 1512 0.9976 34.723 186.48
104 -61.663 80.001 1516 0.9971 34.724 186.59
104 -61.663 80.001 1520 0.9934 34.723 186.65
104 -61.663 80.001 1524 0.9902 34.723 186.69
104 -61.663 80.001 1528 0.9856 34.723 186.8
104 -61.663 80.001 1532 0.9852 34.723 186.87
104 -61.663 80.001 1536 0.9828 34.723 187
104 -61.663 80.001 1540 0.9812 34.723 187.2
104 -61.663 80.001 1544 0.9737 34.722 187.36
104 -61.663 80.001 1548 0.9731 34.722 187.52
104 -61.663 80.001 1552 0.9689 34.722 187.5
104 -61.663 80.001 1556 0.9655 34.722 187.61
104 -61.663 80.001 1560 0.9621 34.722 187.69
104 -61.663 80.001 1564 0.9596 34.721 187.73
104 -61.663 80.001 1568 0.9581 34.721 187.83
104 -61.663 80.001 1572 0.9541 34.721 187.83
104 -61.663 80.001 1576 0.9496 34.721 187.88
104 -61.663 80.001 1580 0.9465 34.721 187.83
104 -61.663 80.001 1584 0.9437 34.721 187.88
104 -61.663 80.001 1588 0.9405 34.72 187.86
104 -61.663 80.001 1592 0.9372 34.72 187.92
104 -61.663 80.001 1596 0.933 34.72 187.88
104 -61.663 80.001 1600 0.9256 34.719 187.98
104 -61.663 80.001 1604 0.9249 34.719 188.06
104 -61.663 80.001 1608 0.9225 34.719 188
104 -61.663 80.001 1612 0.9171 34.719 188.08
104 -61.663 80.001 1616 0.9153 34.719 188.11
104 -61.663 80.001 1620 0.9121 34.719 188.12
104 -61.663 80.001 1624 0.9124 34.719 188.09
104 -61.663 80.001 1628 0.9087 34.718 188.13
104 -61.663 80.001 1632 0.9043 34.718 188.09
104 -61.663 80.001 1636 0.9002 34.718 187.97
104 -61.663 80.001 1640 0.8948 34.718 187.95
104 -61.663 80.001 1644 0.8901 34.717 187.79
104 -61.663 80.001 1648 0.8892 34.718 187.69
104 -61.663 80.001 1652 0.888 34.717 187.48
104 -61.663 80.001 1656 0.8867 34.718 187.52
104 -61.663 80.001 1660 0.8828 34.717 187.46
